class_pharmaceutical,class_therapeutic,atc,original_name,route,count,is_ab_med,is_sdd,target_atc,target_name,target_group,check,comment,is_antibiotic,is_medication,conversion_rate,concentration,dose_per_unit
ANTIMICROBIELE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07AA10,COLISTINE CAPSULE 200MG,,7,1,1,A07AA,SDD,,,,,,,,
ANTIMICROBIELE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07AA10,COLISTINE DRANK 50MG/ML,oraal,352,1,1,A07AA,SDD,,,,,,,,
ANTIMICROBIELE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07AA10,COLISTINE DRANK 50MG/ML,per maag sonde,13,1,1,A07AA,SDD,,,,,,,,
ANTIMICROBIELE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07AA10,COLISTINE DRANK 50MG/ML,,17,1,1,A07AA,SDD,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XB01,COLISTINE INFUSIEPOEDER 1.000.000IE (VOOR KORTLOPEND INFUUS),inhalatie,20,0,,,,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XB01,COLISTINE INFUSIEPOEDER 1.000.000IE (VOOR KORTLOPEND INFUUS),intraveneus,489,1,0,J01XB01,COLISTIN,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XB01,COLISTINE INFUSIEPOEDER 1.000.000IE (VOOR KORTLOPEND INFUUS),vernevelen,5,0,,,,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XB01,COLISTINE INFUSIEPOEDER 1.000.000IE (VOOR KORTLOPEND INFUUS),,1,0,,,,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XB01,COLISTINE INFUSIEPOEDER 1.000.000IE FL,inhalatie,21,0,,,,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XB01,COLISTINE INFUSIEPOEDER 1.000.000IE FL,intraveneus,24,1,0,J01XB01,COLISTIN,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XB01,COLISTINE INFUSIEPOEDER 1.000.000IE FL,parenteraal,6,1,0,J01XB01,COLISTIN,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XB01,COLISTINE INFUSIEPOEDER 1.000.000IE FL,,2,0,,,,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XB01,COLISTINE INHALATIECAPSULE 1.662.500IE TURBOSPIN,inhalatie,6,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COLISTINE KORTLOPEND INFUUS,intraveneus,27,1,0,J01XB01,COLISTIN,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COLISTINE KORTLOPEND INFUUS,,54,1,0,J01XB01,COLISTIN,,,,,,,,
ANTIMICROBIELE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07AA10,COLISTINE TABLET 200MG,oraal,969,1,1,A07AA,SDD,,,,,,,,
ANTIMICROBIELE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07AA10,COLISTINE TABLET 200MG,per maag sonde,2,1,1,A07AA,SDD,,,,,,,,
ANTIMICROBIELE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07AA10,COLISTINE TABLET 200MG,,110,1,1,A07AA,SDD,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 48 SUSP ORAAL 8/40MG/ML,oraal,1178,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 48 SUSP ORAAL 8/40MG/ML,per duodenum sonde,55,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 48 SUSP ORAAL 8/40MG/ML,per jejunum sonde,32,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 48 SUSP ORAAL 8/40MG/ML,per maag sonde,1020,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 48 SUSP ORAAL 8/40MG/ML,,272,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 480 TABLET 80/400MG,oraal,6088,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 480 TABLET 80/400MG,per duodenum sonde,43,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 480 TABLET 80/400MG,per maag sonde,399,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 480 TABLET 80/400MG,,1320,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 96 INFOPL CONC 16/80MG/ML AMP 5ML,intraveneus,8722,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 96 INFOPL CONC 16/80MG/ML AMP 5ML,parenteraal,2,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 96 INFOPL CONC 16/80MG/ML AMP 5ML,,2,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 960 TABLET 160/800MG,oraal,3079,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 960 TABLET 160/800MG,per jejunum sonde,32,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 960 TABLET 160/800MG,per maag sonde,38,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
SULFONAMIDEN EN TRIMETHOPRIM,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01EE01,COTRIMOXAZOL 960 TABLET 160/800MG,,332,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS <=480 MG IN GLUCOSE,intraveneus,9,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS <=480 MG IN GLUCOSE,,44,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS <=480 MG IN GLUCOSE VOCHTBEP.,intraveneus,3,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS <=480 MG IN GLUCOSE VOCHTBEP.,,12,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CELL SAVER BLOED,hartlongmachine,351,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CELL SAVER BLOED,intraveneus,5051,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CENTRUM ADULT TABLET,oraal,14,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CENTRUM ADULT TABLET,,7,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CERNEVIT (MULTIVITAMINE VET EN WATEROPLOSBAAR INFUUS),intraveneus,981,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CERNEVIT (MULTIVITAMINE VET EN WATEROPLOSBAAR INFUUS),,939,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CERNEVIT SUPLIVEN THIAMINE IN NACL 0,9% INFUUS ICV",intraveneus,1910,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CERNEVIT SUPLIVEN THIAMINE IN NACL 0,9% INFUUS ICV",,362,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CHLOORHEXIDINE 0.1%(=1:1000)IN WATER 50,,28,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CHLOORHEXIDINE 1% NEUSGEL,nasaal,4919,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CHLOORHEXIDINE 1% NEUSGEL,,816,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CHLOORHEXIDINE MONDSPOELING 0,12% ORPHI",oromucosaal,72,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CHLOORHEXIDINE MONDSPOELING 0,12% ORPHI",,14,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CHLOORHEXIDINE ROZE 0,5% IN ALCOHOL 70% 250ML",cutaan,6,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CHLOORHEXIDINE ROZE 0,5% IN ALCOHOL 70% 250ML",,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CHLOORHEXIDINEDIGL 0,5%/ALCOHOL 70% EXT ROOD ADDED",cutaan,14,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CHLOORHEXIDINEDIGL 0,5%/ALCOHOL 70% EXT ROOD ADDED",,4,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CHLOORPROMAZINE INJECTIE IN NACL 0,9%",,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS <=480 MG IN NACL,intraveneus,82,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS <=480 MG IN NACL,,323,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS <=480 MG IN NACL VOCHTBEP.,intraveneus,5,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS <=480 MG IN NACL VOCHTBEP.,,7,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >1440 MG EN <=1920 MG IN NACL VOCHTBEP.,intraveneus,2,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >1440 MG EN <=1920 MG IN NACL VOCHTBEP.,,4,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >480 EN <= 960 MG IN NACL VOCHTBEPE.,intraveneus,8,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >480 EN <= 960 MG IN NACL VOCHTBEPE.,,11,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >480 MG EN <=960 MG IN GLUCOSE,intraveneus,12,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >480 MG EN <=960 MG IN GLUCOSE,,10,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >480 MG EN <=960 MG IN NACL,intraveneus,142,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >480 MG EN <=960 MG IN NACL,,406,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >960MG IN GLUCOSE,intraveneus,2,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >960MG IN GLUCOSE,,5,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CIDOFOVIR INFUUS,intraveneus,3,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CIDOFOVIR INFUUS,,9,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CITALOPRAM KORTLOPEND INFUUS,intraveneus,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CITRA-FLOW 4% WWSP 2,5ML IN 5ML",niet van toepassing,3,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CITRA-LOCK 4% WWSP 2,5ML IN 5ML",intraveneus,8,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CITRA-LOCK 4% WWSP 2,5ML IN 5ML",spoeling,28,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CITRA-LOCK 4% WWSP 2,5ML IN 5ML",,8,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CITRA-LOCK 46,7%",via centraal veneuze katheter,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CITRA-LOCK 46,7%",,2,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CLADRIBINE INFUUS,intraveneus,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CLADRIBINE INFUUS,,4,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CLONAZEPAM 0,2 MG/ML SPUITENPOMP",intraveneus,36,0,,N03AE01,CLONAZEPAM,BENZO,,,,1,,0.2,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CLONAZEPAM 0,5 MG/ML SPUITENPOMP",intraveneus,4,0,,N03AE01,CLONAZEPAM,BENZO,,,,1,,0.5,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,"CLONAZEPAM 0,5 MG/ML SPUITENPOMP",,1,0,,N03AE01,CLONAZEPAM,BENZO,,,,1,,0.5,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CLONAZEPAM INFUUS <=3 MG,intraveneus,6,0,,N03AE01,CLONAZEPAM,BENZO,,,,1,,,3
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CLONIDINE 10 MCG/ML SPUITENPOMP,intraveneus,5781,0,,C02AC01,CLONIDINE,CLONIDINE,,,,1,,0.01,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CLONIDINE 10 MCG/ML SPUITENPOMP,,22,0,,C02AC01,CLONIDINE,CLONIDINE,,,,1,,0.01,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CLONIDINE 10MCG/ML SPUITENPOMP ICV,intraveneus,7337,0,,C02AC01,CLONIDINE,CLONIDINE,,,,1,,0.01,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CLONIDINE 10MCG/ML SPUITENPOMP ICV,,17,0,,C02AC01,CLONIDINE,CLONIDINE,,,,1,,0.01,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CLONIDINE SPUITENPOMP,intraveneus,951,0,,C02AC01,CLONIDINE,CLONIDINE,,,,1,,0.01,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CLONIDINE SPUITENPOMP,,18,0,,C02AC01,CLONIDINE,CLONIDINE,,,,1,,0.01,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CLORAZEPINEZUUR INFUUS,intraveneus,3,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CLORAZEPINEZUUR INFUUS,,2,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COCAINE HCL POEDER 100MG,nasaal,3,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COLESTYRAMINE/SILICONEN 400/200 MG/G CREME (GESTANDAARDISEERDE RECEPTUUR),cutaan,684,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COLESTYRAMINE/SILICONEN 400/200 MG/G CREME (GESTANDAARDISEERDE RECEPTUUR),,117,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >960MG IN NACL,intraveneus,55,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >960MG IN NACL,,136,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CONVATEC ORABASE PASTA,cutaan,84,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CORNEA PROTECT HPMC 2% OOGDRUPPELS MINIM 2ML,oculair,36,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CORNEA PROTECT HPMC 2% OOGDRUPPELS MINIM 2ML,,1,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >960MG IN NACL VOCHTBEP.,intraveneus,1,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS >960MG IN NACL VOCHTBEP.,,1,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS VOLWASSENEN,intraveneus,28,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS VOLWASSENEN,,34,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS VOLWASSENEN VOCHTBEPERKING,intraveneus,2,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,COTRIMOXAZOL KORTLOPEND INFUUS VOLWASSENEN VOCHTBEPERKING,,3,1,0,J01EE01,COTRIMOXAZOLE,,,,,,,,
LEPRAMIDDELEN,ANTIMYCOBACTERIELE MIDDELEN,J04BA02,DAPSON TABLET 100MG,oraal,35,0,,,,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XX09,DAPTOMYCINE 50 MG/ML INJECTIE,intraveneus,37,1,0,J01XX09,DAPTOMYCIN,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XX09,DAPTOMYCINE 50 MG/ML INJECTIE,,7,1,0,J01XX09,DAPTOMYCIN,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,DAPTOMYCINE INFUUS,intraveneus,29,1,0,J01XX09,DAPTOMYCIN,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,DAPTOMYCINE INFUUS,,7,1,0,J01XX09,DAPTOMYCIN,,,,,,,,
OVERIGE ANTIBACTERIELE MIDDELEN,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01XX09,DAPTOMYCINE PDR INJ/INFOPL 500MG FL,intraveneus,63,1,0,J01XX09,DAPTOMYCIN,,,,,,,,
TETRACYCLINES,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01AA02,DOXYCYCLINE DISPERTABLET 100MG,oraal,602,1,0,J01AA02,DOXYCYCLIN,,,,,,,,
TETRACYCLINES,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01AA02,DOXYCYCLINE DISPERTABLET 100MG,per duodenum sonde,9,1,0,J01AA02,DOXYCYCLIN,,,,,,,,
TETRACYCLINES,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01AA02,DOXYCYCLINE DISPERTABLET 100MG,per maag sonde,51,1,0,J01AA02,DOXYCYCLIN,,,,,,,,
TETRACYCLINES,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01AA02,DOXYCYCLINE DISPERTABLET 100MG,,157,1,0,J01AA02,DOXYCYCLIN,,,,,,,,
TETRACYCLINES,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01AA02,DOXYCYCLINE INJVLST 20MG/ML AMP 5ML,intraveneus,258,1,0,J01AA02,DOXYCYCLIN,,,,,,,,
TETRACYCLINES,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01AA02,DOXYCYCLINE INJVLST 20MG/ML AMP 5ML - 20 MG/ML INJECTIE,intraveneus,190,1,0,J01AA02,DOXYCYCLIN,,,,,,,,
TETRACYCLINES,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01AA02,DOXYCYCLINE INJVLST 20MG/ML AMP 5ML - 20 MG/ML INJECTIE,,16,1,0,J01AA02,DOXYCYCLIN,,,,,,,,
TETRACYCLINES,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01AA02,DOXYCYCLINE TABLET 100MG,oraal,4,1,0,J01AA02,DOXYCYCLIN,,,,,,,,
TETRACYCLINES,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01AA02,DOXYCYCLINE TABLET 100MG,,2,1,0,J01AA02,DOXYCYCLIN,,,,,,,,
OVERIGE BETALACTAM-ANTIBIOTICA,ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK,J01DH03,ERTAPENEM INFUSIEPOEDER 1G FL,intraveneus,73,1,0,J01DH03,ERTAPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,ERTAPENEM KORTLOPEND INFUUS,intraveneus,7,1,0,J01DH03,ERTAPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,ERTAPENEM KORTLOPEND INFUUS,,7,1,0,J01DH03,ERTAPENEM,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,ERYTROMYCINE INFUUS (ALS PROKINETICUM) ICV,intraveneus,1207,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,ERYTROMYCINE INFUUS (ALS PROKINETICUM) ICV,,775,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CRANBERRY BALANS TABLET,oraal,22,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CRANBERRY BALANS TABLET,,14,0,,,,,,,,,,,
Onbekende FarmaceutischeKlasse,Onbekende TherapeutischeKlasse,,CYCLOFOSFAMIDE INFUUS <= 1810MG,intraveneus,18,0,,,,,,,,,,,
